Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Malaysia,MYS,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,148.96963,287.28095,627.60093,553.29456,590.38216,457.98153,486.27985,477.28305,515.28582,489.82287,..,..,..,..,..
Malaysia,MYS,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,3620.05219,5026.13578,6061.38047,5696.52828,5682.62127,4896.86825,4836.75119,5036.26376,5469.18353,5536.92973,..,..,..,..,..
Malaysia,MYS,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,4270.31694,5246.43706,6218.68236,6062.15754,..,..,5643.98486,6273.98422,6647.6889,5704.20046,..,..,..,..,..
Malaysia,MYS,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,805474,..,833121,866710,894079,934418,943022,988393,999557,1003871,..,..,..,..,..
Malaysia,MYS,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,2615717,2627704,2757435,2754185,2846473,2801439,2759653,2744639,2592970,2602216,..,..,..,..,..
Malaysia,MYS,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,3233645,3237724,3241803,3245882,3178364,3107870,3101007,3084630,..,..,..,..,..,..,..
Maldives,MDV,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3602,3275,3405,3411,3292,4075,4252,4460,4582,5084,..,..,..,..,..
Maldives,MDV,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,..,..,..,..,3665,3932,..,..,..,..,..
Maldives,MDV,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,923,715,869,1164,1373,1391,1395,1352,1339,1408,..,..,..,..,..
Maldives,MDV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,98.61012,..,97.73495,..,..,..,..,..,..,..,..
Maldives,MDV,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,13.49574,12.72396,13.0394,14.61308,15.20521,21.20012,19.46377,..,..,24.88939,..,..,..,..,..
Maldives,MDV,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,45.30714,42.71616,43.77512,49.0582,51.04606,71.17185,65.34266,..,..,83.55723,..,..,..,..,..
Maldives,MDV,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,26.68313,25.03037,25.85636,29.39647,30.65947,43.61344,38.78824,..,..,49.41848,..,..,..,..,..
Maldives,MDV,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,17692,17885,22049,22481,22823,23412,22263,21000,20411,19596,..,..,..,..,..
Maldives,MDV,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,..,..,..,..,..,..,..,..,22765,21293,..,..,..,..,..
Maldives,MDV,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,42146,40201,38849,38183,39570,42137,43781,45326,47236,49373,..,..,..,..,..
Mali,MLI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,40052,43629,..,50095,51363,52148,60288,66418,65485,..,..,..,..,..,..
Mali,MLI,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,33220,..,45778,50882,49262,52033,58364,..,..,..,..,..,..,..
Mali,MLI,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,1718,1618,..,4050,4658,4552,5660,6221,6677,..,..,..,..,..,..
Mali,MLI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,31.09975,30.61867,..,..,..,33.06889,..,..,35.47377,..,..,..,..,..,..
Mali,MLI,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,0.73918,1.43876,1.48494,1.38306,1.22495,1.57695,1.39141,2.04836,..,..,..,..,..,..,..
Mali,MLI,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,90.36125,187.67471,165.872,171.63359,226.33002,224.83946,171.79946,260.12515,..,..,..,..,..,..,..
Mali,MLI,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,192.20077,185.28609,172.80736,174.80482,178.80548,164.4348,162.33545,215.46794,..,..,..,..,..,..,..
Mali,MLI,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,64409,71216,..,83194,91607,96627,106544,126495,131114,..,..,..,..,..,..
Mali,MLI,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,758285,821160,..,882380,961046,945484,1013780,1017415,1046493,..,..,..,..,..,..
Mali,MLI,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,2018551,2114844,2113857,2068714,2181617,2227082,2356420,2538502,2477081,..,..,..,..,..,..
Malta,MLT,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1748,1909,2058,1701.8,1798.831,1824.75,1932.7,1993.615,..,..,..,..,..,..,..
Malta,MLT,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,3876,3728,3826,3841,3775.6591,3991,4324.8,..,..,..,..,..,..,..
Malta,MLT,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,601,704,720,682.5,675.5,731.5,783.5,782.5,..,..,..,..,..,..,..
Malta,MLT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,93.30736,..,..,..,..,..,..,94.50319,..,..,..,..,..,..
Malta,MLT,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,41.67322,39.34064,42.41323,44.67363,58.75554,54.06475,42.75645,44.74944,..,..,..,..,..,..,..
Malta,MLT,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,122.25522,109.69824,136.45748,161.86317,171.14747,135.26668,109.98566,121.11414,..,..,..,..,..,..,..
Malta,MLT,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,258.15042,479.0908,279.58919,286.67048,268.56326,209.20741,242.13585,244.78015,..,..,..,..,..,..,..
Malta,MLT,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,8515,8750,9127,8901,8910,9217,9451,9224,9426,..,..,..,..,..,..
Malta,MLT,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,37163,32227,31768,30989,30230,29434,28776,30760,30925,..,..,..,..,..,..
Malta,MLT,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,24985,24075,23567,23655,24072,24624,25177,25796,26532,..,..,..,..,..,..
Marshall Islands,MHL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,98.26508,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,..,..,..,..,..,1.57977,..,..,..,..,..
Marshall Islands,MHL,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,11.86492,..,..,..,..,..
Marshall Islands,MHL,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,4.69646,..,..,..,..,..
Marshall Islands,MHL,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,..,1448,..,..,..,1205,1162,..,..,1262,..,..,..,..,..
Marshall Islands,MHL,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,..,..,..,..,..,5454,5500,..,..,5764,..,..,..,..,..
Marshall Islands,MHL,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,..,8546,..,..,..,8236,7941,..,..,7234,..,..,..,..,..
Mauritania,MRT,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,14303,13640,13795,16082,17227,17669,16536,16964,19116,16630,..,..,..,..,..
Mauritania,MRT,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,5408,5591,7582,8612,9136,9029,..,..,..,..,..
Mauritania,MRT,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,..,..,..,..,..,1883,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,53.49759,..,..,..,..,..,..,..
Mauritania,MRT,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,0.84453,0,0,0,..,..,0.62198,..,..,2.41563,..,..,..,..,..
Mauritania,MRT,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,74.33652,71.07336,68.63327,71.5822,..,72.54205,69.54136,..,..,70.45016,..,..,..,..,..
Mauritania,MRT,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,36.27843,33.28496,41.60164,38.65787,..,40.00662,32.17459,..,..,38.00908,..,..,..,..,..
Mauritania,MRT,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,..,..,..,..,..,36182,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,110206,124421,151531,171265,178968,187560,199920,204156,236775,259873,..,..,..,..,..
Mauritania,MRT,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,531383,535976,553584,568953,592249,632761,601364,616647,655261,677458,..,..,..,..,..
Mauritius,MUS,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,5472,5701,5427,5512,5629,5400,5468,5184,5534,5639,..,..,..,..,..
Mauritius,MUS,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,8323,8507,8643,9845,10026,10020,..,9901,11141,10038,..,..,..,..,..
Mauritius,MUS,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,2538,2550,2541,2288,2251,2128,2256,2219,2115,2134,..,..,..,..,..
Mauritius,MUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,89.24984,91.76601,91.49003,92.47476,92.7076,93.15784,..,91.32539,..,..,..,..,..,..
Mauritius,MUS,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,4.90833,5.47969,6.30616,7.39706,..,6.73195,7.21973,7.30124,7.94051,8.51938,..,..,..,..,..
Mauritius,MUS,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,95.78878,104.02355,105.35441,120.48311,142.79463,117.81485,126.88302,141.64971,146.32527,151.92253,..,..,..,..,..
Mauritius,MUS,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,187.03954,186.97485,214.40266,238.93373,387.96144,366.47488,373.55199,387.61012,402.08344,416.24723,..,..,..,..,..
Mauritius,MUS,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,36717,35591,33518,31419,30142,29832,28866,27276,26183,25479,..,..,..,..,..
Mauritius,MUS,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,127002,126864,127123,129179,133001,129008,128761,125270,122424,122055,..,..,..,..,..
Mauritius,MUS,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,117432,116068,113634,109097,105447,101633,97300,92989,89642,85730,..,..,..,..,..
